"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_retested","positive_new","not_tested","not_tested_mobile"
"2020-06-14","LSMU ligoninės Kauno klinikų laboratorija",539,222,539,222,0,0,NA,NA,0,0
"2020-06-14","Nacionalinė visuomenės sveikatos priežiūros laboratorija",94,47,94,47,0,0,NA,NA,50,0
"2020-06-14","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",278,278,275,275,3,3,NA,NA,81,81
"2020-06-14","Respublikinės Panevėžio ligoninės laboratorija",46,0,46,0,0,0,NA,NA,0,0
"2020-06-14","Respublikinės Šiaulių ligoninės laboratorija",153,0,153,0,0,0,NA,NA,0,0
"2020-06-14","UAB „Medicina practica laboratorija“",49,48,49,48,0,0,NA,NA,0,0
"2020-06-14","VU ligoninės Santaros klinikų laboratorija",263,0,260,0,3,0,NA,NA,8,0
"2020-06-15","Klaipėdos universitetinės ligoninės laboratorija",503,187,503,187,0,0,NA,NA,0,0
"2020-06-15","LSMU ligoninės Kauno klinikų laboratorija",1118,257,1116,256,2,1,NA,NA,50,50
"2020-06-15","Nacionalinė visuomenės sveikatos priežiūros laboratorija",71,46,71,46,0,0,NA,NA,50,0
"2020-06-15","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",465,465,462,462,3,1,NA,NA,280,280
"2020-06-15","Nacionalinio vėžio instituto laboratorija",314,37,314,37,0,0,NA,NA,9,0
"2020-06-15","Respublikinės Panevėžio ligoninės laboratorija",103,0,103,0,0,0,NA,NA,0,0
"2020-06-15","Respublikinės Šiaulių ligoninės laboratorija",468,100,466,100,2,0,NA,NA,0,0
"2020-06-15","UAB „Baltic Medics“",45,44,45,44,0,0,NA,NA,0,0
"2020-06-15","UAB „Diagnostikos laboratorija“ („Antėja“)",135,42,134,42,1,0,NA,NA,486,48
"2020-06-15","UAB „Medicina practica laboratorija“",103,41,103,41,0,0,NA,NA,124,31
"2020-06-15","UAB „SK Impeks Medicinos diagnostikos centras“",23,0,23,0,0,0,NA,NA,0,0
"2020-06-15","VU ligoninės Santaros klinikų laboratorija",1062,0,1054,0,8,0,NA,NA,9,0
"2020-06-16","Klaipėdos universitetinės ligoninės laboratorija",460,189,460,189,0,0,NA,NA,0,0
"2020-06-16","LSMU ligoninės Kauno klinikų laboratorija",1406,446,1403,443,3,1,NA,NA,50,50
"2020-06-16","Nacionalinė visuomenės sveikatos priežiūros laboratorija",500,106,500,106,0,0,NA,NA,45,0
"2020-06-16","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",743,435,735,428,8,4,NA,NA,21,21
"2020-06-16","Nacionalinio vėžio instituto laboratorija",215,40,215,40,0,0,NA,NA,34,0
"2020-06-16","Respublikinės Panevėžio ligoninės laboratorija",67,0,67,0,0,0,NA,NA,0,0
"2020-06-16","Respublikinės Šiaulių ligoninės laboratorija",463,79,462,79,1,0,NA,NA,0,0
"2020-06-16","UAB „Baltic Medics“",69,45,69,45,0,0,NA,NA,0,0
"2020-06-16","UAB „Diagnostikos laboratorija“ („Antėja“)",660,75,660,75,0,0,NA,NA,498,26
"2020-06-16","UAB „Invitro diagnostika“",143,30,143,30,0,0,NA,NA,0,0
"2020-06-16","UAB „Medicina practica laboratorija“",239,73,239,73,0,0,NA,NA,85,15
"2020-06-16","UAB „SK Impeks Medicinos diagnostikos centras“",27,0,27,0,0,0,NA,NA,0,0
"2020-06-16","VU ligoninės Santaros klinikų laboratorija",1034,0,1025,0,9,0,NA,NA,0,0
"2020-06-17","Klaipėdos universitetinės ligoninės laboratorija",445,117,444,117,1,0,NA,NA,0,0
"2020-06-17","LSMU ligoninės Kauno klinikų laboratorija",1139,326,1138,326,1,0,NA,NA,0,0
"2020-06-17","Nacionalinė visuomenės sveikatos priežiūros laboratorija",515,4,515,4,0,0,NA,NA,40,0
"2020-06-17","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",651,454,637,440,14,4,NA,NA,240,240
"2020-06-17","Nacionalinio vėžio instituto laboratorija",261,40,261,40,0,0,NA,NA,32,0
"2020-06-17","Respublikinės Panevėžio ligoninės laboratorija",82,0,82,0,0,0,NA,NA,0,0
"2020-06-17","Respublikinės Šiaulių ligoninės laboratorija",497,78,497,78,0,0,NA,NA,0,0
"2020-06-17","UAB „Baltic Medics“",79,46,79,46,0,0,NA,NA,0,0
"2020-06-17","UAB „Diagnostikos laboratorija“ („Antėja“)",667,36,667,36,0,0,NA,NA,122,22
"2020-06-17","UAB „Invitro diagnostika“",204,31,204,31,0,0,NA,NA,0,0
"2020-06-17","UAB „Medicina practica laboratorija“",281,72,279,72,2,0,NA,NA,40,19
"2020-06-17","UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,27,0
"2020-06-17","VU ligoninės Santaros klinikų laboratorija",748,0,742,0,6,0,NA,NA,3,0
"2020-06-18","Klaipėdos universitetinės ligoninės laboratorija",413,167,412,166,1,0,NA,NA,0,0
"2020-06-18","LSMU ligoninės Kauno klinikų laboratorija",1065,150,1065,150,0,0,NA,NA,0,0
"2020-06-18","Nacionalinė visuomenės sveikatos priežiūros laboratorija",505,0,505,0,0,0,NA,NA,45,0
"2020-06-18","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",650,358,640,353,10,0,NA,NA,177,240
"2020-06-18","Nacionalinio vėžio instituto laboratorija",104,0,104,0,0,0,NA,NA,0,0
"2020-06-18","Respublikinės Panevėžio ligoninės laboratorija",84,0,84,0,0,0,NA,NA,0,0
"2020-06-18","Respublikinės Šiaulių ligoninės laboratorija",384,77,382,75,2,2,NA,NA,0,0
"2020-06-18","UAB „Baltic Medics“",46,15,46,15,0,0,NA,NA,0,0
"2020-06-18","UAB „Diagnostikos laboratorija“ („Antėja“)",370,45,370,45,0,0,NA,NA,62,0
"2020-06-18","UAB „Invitro diagnostika“",72,53,72,53,0,0,NA,NA,0,0
"2020-06-18","UAB „Medicina practica laboratorija“",189,56,189,56,0,0,NA,NA,39,12
"2020-06-18","UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,34,0
"2020-06-18","VU ligoninės Santaros klinikų laboratorija",1003,0,996,0,7,0,NA,NA,5,0
"2020-06-19","Klaipėdos universitetinės ligoninės laboratorija",239,145,238,144,1,0,NA,NA,0,0
"2020-06-19","LSMU ligoninės Kauno klinikų laboratorija",508,278,508,278,0,0,NA,NA,0,0
"2020-06-19","Nacionalinė visuomenės sveikatos priežiūros laboratorija",420,0,418,0,2,0,NA,NA,50,0
"2020-06-19","Nacionalinio vėžio instituto laboratorija",27,0,27,0,0,0,NA,NA,0,0
"2020-06-19","Respublikinės Panevėžio ligoninės laboratorija",89,0,89,0,0,0,NA,NA,0,0
"2020-06-19","Respublikinės Šiaulių ligoninės laboratorija",222,78,222,78,0,0,NA,NA,11,0
"2020-06-19","UAB „Baltic Medics“",70,43,70,43,0,0,NA,NA,0,0
"2020-06-19","UAB „Diagnostikos laboratorija“ („Antėja“)",73,46,73,46,0,0,NA,NA,0,0
"2020-06-19","UAB „Medicina practica laboratorija“",178,48,178,48,0,0,NA,NA,0,0
"2020-06-19","VU ligoninės Santaros klinikų laboratorija",270,0,267,0,3,0,NA,NA,10,0
"2020-06-20","Klaipėdos universitetinės ligoninės laboratorija",200,96,199,95,1,1,NA,NA,0,0
"2020-06-20","LSMU ligoninės Kauno klinikų laboratorija",474,177,472,177,2,0,NA,NA,0,0
"2020-06-20","Nacionalinė visuomenės sveikatos priežiūros laboratorija",203,76,203,0,0,0,NA,NA,255,6
"2020-06-20","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",458,458,454,454,4,4,NA,NA,30,30
"2020-06-20","Respublikinės Panevėžio ligoninės laboratorija",50,0,50,0,0,0,NA,NA,0,0
"2020-06-20","Respublikinės Šiaulių ligoninės laboratorija",164,0,164,0,0,0,NA,NA,0,0
"2020-06-20","UAB „Medicina practica laboratorija“",52,47,52,47,0,0,NA,NA,0,0
"2020-06-20","VU ligoninės Santaros klinikų laboratorija",311,0,308,0,3,0,NA,NA,3,0
"2020-06-21","Klaipėdos universitetinės ligoninės laboratorija",446,148,446,148,0,0,NA,NA,0,0
"2020-06-21","LSMU ligoninės Kauno klinikų laboratorija",968,182,968,182,0,0,NA,NA,0,0
"2020-06-21","Nacionalinė visuomenės sveikatos priežiūros laboratorija",228,125,228,125,0,0,NA,NA,45,0
"2020-06-21","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",256,234,256,234,0,0,NA,NA,0,0
"2020-06-21","Nacionalinio vėžio instituto laboratorija",108,0,108,0,0,0,NA,NA,0,0
"2020-06-21","Respublikinės Panevėžio ligoninės laboratorija",78,0,78,0,0,0,NA,NA,0,0
"2020-06-21","Respublikinės Šiaulių ligoninės laboratorija",405,82,405,82,0,0,NA,NA,4,0
"2020-06-21","UAB „Baltic Medics“",70,33,70,33,0,0,NA,NA,0,0
"2020-06-21","UAB „Diagnostikos laboratorija“ („Antėja“)",311,39,311,39,0,0,NA,NA,304,0
"2020-06-21","UAB „Medicina practica laboratorija“",102,12,102,12,0,0,NA,NA,50,20
"2020-06-21","UAB „SK Impeks Medicinos diagnostikos centras“",33,0,33,0,0,0,NA,NA,0,0
"2020-06-21","VU ligoninės Santaros klinikų laboratorija",947,0,945,0,2,0,NA,NA,8,0
"2020-06-22","Klaipėdos universitetinės ligoninės laboratorija",464,155,464,155,0,0,NA,NA,0,0
"2020-06-22","LSMU ligoninės Kauno klinikų laboratorija",1189,340,1188,340,1,0,NA,NA,0,0
"2020-06-22","Nacionalinė visuomenės sveikatos priežiūros laboratorija",491,20,491,20,0,0,NA,NA,50,0
"2020-06-22","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",651,237,649,235,2,0,NA,NA,270,70
"2020-06-22","Nacionalinio vėžio instituto laboratorija",74,0,74,0,0,0,NA,NA,0,0
"2020-06-22","Respublikinės Panevėžio ligoninės laboratorija",74,0,74,0,0,0,NA,NA,0,0
"2020-06-22","Respublikinės Šiaulių ligoninės laboratorija",483,79,483,79,0,0,NA,NA,0,0
"2020-06-22","UAB „Diagnostikos laboratorija“ („Antėja“)",541,19,541,19,0,0,NA,NA,637,69
"2020-06-22","UAB „Invitro diagnostika“",215,90,213,88,2,1,NA,NA,0,0
"2020-06-22","UAB „Medicina practica laboratorija“",324,85,324,85,0,0,NA,NA,15,0
"2020-06-22","UAB „SK Impeks Medicinos diagnostikos centras“",28,0,28,0,0,0,NA,NA,0,0
"2020-06-22","VU ligoninės Santaros klinikų laboratorija",891,0,888,0,3,0,NA,NA,88,0
"2020-06-23","Klaipėdos universitetinės ligoninės laboratorija",197,94,197,94,0,0,NA,NA,0,0
"2020-06-23","LSMU ligoninės Kauno klinikų laboratorija",326,53,326,53,0,0,NA,NA,0,0
"2020-06-23","Nacionalinė visuomenės sveikatos priežiūros laboratorija",470,0,470,0,0,0,NA,NA,45,0
"2020-06-23","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",465,256,462,254,3,1,NA,NA,13,13
"2020-06-23","Respublikinės Šiaulių ligoninės laboratorija",139,0,139,0,0,0,NA,NA,0,0
"2020-06-23","UAB „Diagnostikos laboratorija“ („Antėja“)",662,101,662,101,0,0,NA,NA,0,0
"2020-06-23","UAB „Medicina practica laboratorija“",26,0,26,0,0,0,NA,NA,0,0
"2020-06-23","VU ligoninės Santaros klinikų laboratorija",431,0,429,0,2,0,NA,NA,9,0
"2020-06-24","Klaipėdos universitetinės ligoninės laboratorija",400,129,400,129,0,0,NA,NA,0,0
"2020-06-24","LSMU ligoninės Kauno klinikų laboratorija",1165,238,1164,237,1,1,NA,NA,0,0
"2020-06-24","Nacionalinė visuomenės sveikatos priežiūros laboratorija",189,18,188,18,1,0,NA,NA,45,0
"2020-06-24","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",444,214,435,206,9,1,NA,NA,63,63
"2020-06-24","Nacionalinio vėžio instituto laboratorija",69,0,69,0,0,0,NA,NA,1,0
"2020-06-24","Respublikinės Panevėžio ligoninės laboratorija",124,0,124,0,0,0,NA,NA,0,0
"2020-06-24","Respublikinės Šiaulių ligoninės laboratorija",399,60,399,60,0,0,NA,NA,0,0
"2020-06-24","UAB „Baltic Medics“",64,26,64,26,0,0,NA,NA,0,0
"2020-06-24","UAB „Diagnostikos laboratorija“ („Antėja“)",291,13,291,13,0,0,NA,NA,15,0
"2020-06-24","UAB „Medicina practica laboratorija“",120,34,120,34,0,0,NA,NA,66,15
"2020-06-24","UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,0,0
"2020-06-24","VU ligoninės Santaros klinikų laboratorija",961,0,957,0,4,0,NA,NA,9,0
"2020-06-25","Klaipėdos universitetinės ligoninės laboratorija",327,127,326,126,1,0,NA,NA,0,0
"2020-06-25","LSMU ligoninės Kauno klinikų laboratorija",991,113,989,111,2,2,NA,NA,0,0
"2020-06-25","Nacionalinė visuomenės sveikatos priežiūros laboratorija",320,4,320,4,0,0,NA,NA,35,0
"2020-06-25","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",365,201,363,199,2,1,NA,NA,63,63
"2020-06-25","Nacionalinio vėžio instituto laboratorija",41,0,41,0,0,0,NA,NA,0,0
"2020-06-25","Respublikinės Panevėžio ligoninės laboratorija",70,0,70,0,0,0,NA,NA,0,0
"2020-06-25","Respublikinės Šiaulių ligoninės laboratorija",221,0,221,0,0,0,NA,NA,17,0
"2020-06-25","UAB „Baltic Medics“",27,27,27,27,0,0,NA,NA,0,0
"2020-06-25","UAB „Invitro diagnostika“",283,26,283,26,0,0,NA,NA,2,0
"2020-06-25","UAB „Medicina practica laboratorija“",304,63,304,63,0,0,NA,NA,24,0
"2020-06-25","UAB „SK Impeks Medicinos diagnostikos centras“",148,0,148,0,0,0,NA,NA,19,0
"2020-06-25","VU ligoninės Santaros klinikų laboratorija",828,0,816,0,12,0,NA,NA,2,0
"2020-06-26","Klaipėdos universitetinės ligoninės laboratorija",294,150,294,150,0,0,NA,NA,0,0
"2020-06-26","LSMU ligoninės Kauno klinikų laboratorija",534,247,534,247,0,0,NA,NA,0,0
"2020-06-26","Nacionalinė visuomenės sveikatos priežiūros laboratorija",373,0,373,0,0,0,NA,NA,30,0
"2020-06-26","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,171,184,169,2,0,NA,NA,34,34
"2020-06-26","Nacionalinio vėžio instituto laboratorija",32,0,32,0,0,0,NA,NA,0,0
"2020-06-26","Respublikinės Panevėžio ligoninės laboratorija",45,0,45,0,0,0,NA,NA,0,0
"2020-06-26","Respublikinės Šiaulių ligoninės laboratorija",202,74,202,74,0,0,NA,NA,8,0
"2020-06-26","UAB „Baltic Medics“",33,0,33,0,0,0,NA,NA,0,0
"2020-06-26","VU ligoninės Santaros klinikų laboratorija",248,0,246,0,2,0,NA,NA,7,0
"2020-06-27","Klaipėdos universitetinės ligoninės laboratorija",203,101,202,100,1,1,NA,NA,0,0
"2020-06-27","LSMU ligoninės Kauno klinikų laboratorija",494,207,494,207,0,0,NA,NA,0,0
"2020-06-27","Nacionalinė visuomenės sveikatos priežiūros laboratorija",229,48,229,48,0,0,NA,NA,45,0
"2020-06-27","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",186,183,185,182,1,0,NA,NA,100,100
"2020-06-27","Respublikinės Panevėžio ligoninės laboratorija",44,0,44,0,0,0,NA,NA,0,0
"2020-06-27","Respublikinės Šiaulių ligoninės laboratorija",151,0,151,0,0,0,NA,NA,8,0
"2020-06-27","UAB „Medicina practica laboratorija“",50,47,50,47,0,0,NA,NA,0,0
"2020-06-27","VU ligoninės Santaros klinikų laboratorija",272,0,272,0,0,0,NA,NA,4,0
"2020-06-28","Klaipėdos universitetinės ligoninės laboratorija",471,144,471,144,0,0,NA,NA,0,0
"2020-06-28","LSMU ligoninės Kauno klinikų laboratorija",1141,352,1141,352,0,0,NA,NA,0,0
"2020-06-28","Nacionalinė visuomenės sveikatos priežiūros laboratorija",124,33,124,33,0,0,NA,NA,35,0
"2020-06-28","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",372,323,369,320,3,1,NA,NA,60,0
"2020-06-28","Nacionalinio vėžio instituto laboratorija",92,0,92,0,0,0,NA,NA,55,0
"2020-06-28","Respublikinės Panevėžio ligoninės laboratorija",91,0,91,0,0,0,NA,NA,0,0
"2020-06-28","Respublikinės Šiaulių ligoninės laboratorija",472,79,472,79,0,0,NA,NA,0,0
"2020-06-28","UAB „Baltic Medics“",78,46,78,46,0,0,NA,NA,0,0
"2020-06-28","UAB „Diagnostikos laboratorija“ („Antėja“)",216,46,216,46,0,0,NA,NA,520,36
"2020-06-28","UAB „Medicina practica laboratorija“",198,65,198,65,0,0,NA,NA,54,0
"2020-06-28","UAB „SK Impeks Medicinos diagnostikos centras“",84,0,84,0,0,0,NA,NA,6,0
"2020-06-28","VU ligoninės Santaros klinikų laboratorija",1133,0,1128,0,5,0,NA,NA,56,0
